"FIPS","year","county_name","pincp","c02_055","c02_056","c02_057","c02_058","c04_055","c04_056","c04_057","c04_058","c06_055","c06_056","c06_057","c06_058","c01_001","c01_002","c01_003","c01_004","c01_005","c01_006","c01_007","c01_008","c01_009","c01_010","c01_011","c01_012","c01_013","c01_014","c01_015","c01_016","c01_017","c01_018","c01_019","c01_020","c01_021","c01_022","c01_023","c01_024","c01_025","c01_026","c01_027","c01_028","c01_029","c01_030","c01_031","c01_032","c01_033","c01_034","c01_035","c01_036","c01_037","c01_038","c01_039","c01_040","c01_041","c01_042","c01_043","c01_044","c01_045","c01_046","c01_047","c01_048","c01_049","c01_050","c01_051","c01_052","c01_053","c01_054","c03_001","c03_002","c03_003","c03_004","c03_005","c03_006","c03_007","c03_008","c03_009","c03_010","c03_011","c03_012","c03_013","c03_014","c03_015","c03_016","c03_017","c03_018","c03_019","c03_020","c03_021","c03_022","c03_023","c03_024","c03_025","c03_026","c03_027","c03_028","c03_029","c03_030","c03_031","c03_032","c03_033","c03_034","c03_035","c03_036","c03_037","c03_038","c03_039","c03_040","c03_041","c03_042","c03_043","c03_044","c03_045","c03_046","c03_047","c03_048","c03_049","c03_050","c03_051","c03_052","c03_053","c03_054","c05_001","c05_002","c05_003","c05_004","c05_005","c05_006","c05_007","c05_008","c05_009","c05_010","c05_011","c05_012","c05_013","c05_014","c05_015","c05_016","c05_017","c05_018","c05_019","c05_020","c05_021","c05_022","c05_023","c05_024","c05_025","c05_026","c05_027","c05_028","c05_029","c05_030","c05_031","c05_032","c05_033","c05_034","c05_035","c05_036","c05_037","c05_038","c05_039","c05_040","c05_041","c05_042","c05_043","c05_044","c05_045","c05_046","c05_047","c05_048","c05_049","c05_050","c05_051","c05_052","c05_053","c05_054"
36049,2018,"Lewis",44681,17.2,12.1,8.8,2.8,13.5,9.6,9.2,2,22.3,15.1,8.4,3.4,2154,18.0594243268338,38.4865366759517,37.5580315691736,5.89600742804085,18373,2.90099602677842,7.2715397594296,46.0948130408752,15.2234256789855,12.2026887280248,8.9860120829478,7.32052468295869,89.827464213792,16.3065367659065,3051,92.133726647001,24.4509996722386,2982,92.6894701542589,20.6572769953052,7720,92.9533678756477,13.5362694300518,4620,81.2337662337662,12.7489177489177,17908,90.4121063211972,16.4507482689301,99.4527585436676,89.9374581192763,16.3111458566004,132,90.9090909090909,0,25.7575757575758,18.9393939393939,2.27272727272727,74,75.6756756756757,17.5675675675676,19,42.1052631578947,0,127,37.7952755905512,14.9606299212598,79,70.8860759493671,18.9873417721519,216,57.4074074074074,16.2037037037037,1111,17.5517551755176,47.3447344734473,30.4230423042304,4.68046804680468,9236,3.56214811606756,8.16370723256821,49.5777392810741,14.356864443482,10.2641836292767,7.87137288869641,6.20398440883499,NA,NA,1604,91.8329177057357,19.5137157107232,1495,91.7056856187291,13.5785953177258,3951,91.0908630726398,12.1741331308529,2186,78.2250686184812,13.8609332113449,9001,88.8901233196312,14.1317631374292,99.3889567825797,88.4235084990557,13.9428952338629,65,90.7692307692308,0,41.5384615384615,NA,4.61538461538461,31,96.7741935483871,25.8064516129032,0,NA,NA,76,23.6842105263158,13.1578947368421,36,75,19.4444444444444,131,45.8015267175573,20.6106870229008,1043,18.6001917545542,29.0508149568552,45.1581975071908,7.19079578139981,9137,2.23268031082412,6.36970559264529,42.5741490642443,16.0993761628543,14.1621976578746,10.112728466674,8.44916274488344,"(X)","(X)",1447,92.4671734623359,29.9239806496199,1487,93.6785474108944,27.7740416946873,3769,94.9058105598302,14.9641814804988,2434,83.9359079704191,11.7502054231717,8907,91.9501515661839,18.7942068036376,99.5172336364657,91.4673852026496,18.7043898057707,67,91.044776119403,0,10.4477611940299,10.4477611940299,0,43,60.4651162790698,11.6279069767442,19,42.1052631578947,0,51,58.8235294117647,17.6470588235294,43,67.4418604651163,18.6046511627907,85,75.2941176470588,9.41176470588235
36049,2019,"Lewis",47471,15.2,12.8,8.7,2.7,9.5,10.4,8.4,2.9,23.4,15.7,9,2.6,2085,14.8681055155875,40.1918465227818,37.841726618705,7.09832134292566,18360,2.74509803921569,7.1078431372549,44.6514161220044,14.9891067538126,12.0860566448802,10.479302832244,7.94117647058824,90.1470588235294,18.4204793028322,3044,92.3455978975033,27.0039421813403,2920,94.2808219178082,22.4315068493151,7641,92.226148409894,14.7493783536186,4755,82.8601472134595,16.3617245005258,17901,90.760292721077,18.5129322384224,99.2737835875091,90.1458019105078,18.3621026758282,135,83.7037037037037,5.18518518518519,25.9259259259259,20.7407407407407,2.96296296296296,68,80.8823529411765,19.1176470588235,20,45,0,108,40.7407407407407,27.7777777777778,93,59.1397849462366,15.0537634408602,230,63.4782608695652,21.304347826087,1056,13.0681818181818,51.5151515151515,28.4090909090909,7.00757575757576,9188,3.3630822812364,8.23900740095777,48.1606443186765,13.9747496734872,11.0361340879408,9.17501088376143,6.05137135393992,88.3979103178058,15.2263822377013,1595,91.2225705329154,22.257053291536,1464,94.603825136612,15.2322404371585,3886,89.6551724137931,12.0174987133299,2243,80.1604993312528,15.7824342398573,8965,88.9459007250418,15.1254880089236,99.5984383714445,88.7674288901283,15.1031790295594,63,79.3650793650794,11.1111111111111,39.6825396825397,NA,6.34920634920635,29,96.551724137931,17.2413793103448,0,NA,NA,65,40,33.8461538461538,41,63.4146341463415,12.1951219512195,101,41.5841584158416,23.7623762376238,1029,16.7152575315841,28.5714285714286,47.5218658892128,7.19144800777454,9172,2.12603576101177,5.97470562581771,41.1360662887048,16.0052333187963,13.1378107283035,11.7858700392499,9.834278238116,"","",1449,93.5817805383023,32.2291235334714,1456,93.956043956044,29.6703296703297,3755,94.8868175765646,17.5765645805593,2512,85.2707006369427,16.8789808917197,8936,92.5805729632945,21.911369740376,98.9480752014324,91.5286481647269,21.6316025067144,72,87.5,0,13.8888888888889,13.8888888888889,0,39,69.2307692307692,20.5128205128205,20,45,0,43,41.8604651162791,18.6046511627907,52,55.7692307692308,17.3076923076923,129,80.6201550387597,19.3798449612403
36051,2015,"Livingston",37979,28.4,11.6,8.8,3.2,24.4,10.2,5.2,2.2,32.3,13.2,11.7,4.1,9894,6.46856680816657,24.2470183949869,61.0976349302608,8.18677986658581,42546,2.90274056315517,8.48963474827246,33.7329008602454,18.3801062379542,12.8895783387392,12.9694918441217,10.6355474075119,NA,NA,6695,89.0963405526512,20.8513816280807,7165,91.235170969993,26.5457083042568,18782,90.7784048557129,24.8855286976893,9904,82.2596930533118,20.9107431340872,40267,89.2269103732585,24.0892045595649,98.3634241438399,88.2658256140264,23.915364939032,1213,77.4938169826875,5.27617477328937,6.10057708161583,4.78153338829349,0.90684253915911,315,82.5396825396825,45.3968253968254,9,44.4444444444444,0,244,45.0819672131148,2.45901639344262,424,93.8679245283019,28.0660377358491,1075,57.5813953488372,10.2325581395349,4813,7.89528360689798,28.4437980469562,56.8252649075421,6.83565343860378,21324,3.0341399362221,9.0320765334834,38.2667416994935,17.6327143125117,10.546801725755,12.5867567060589,8.90076908647533,NA,NA,3633,89.3476465730801,16.597853014038,3738,88.5500267522739,19.2616372391653,9541,89.938161618279,23.6138769521015,4412,81.9129646418858,22.8014505893019,19799,88.9186322541542,22.2182938532249,97.9695944239608,87.8226173039042,22.0415172483459,971,78.6817713697219,3.81050463439753,0.617919670442842,NA,0,134,76.1194029850746,50.7462686567164,5,0,0,205,45.8536585365854,1.46341463414634,204,90.1960784313726,36.7647058823529,700,54.7142857142857,10.7142857142857,5081,5.1171029324936,20.2716000787247,65.1446565636686,9.46664042511317,21222,2.77070964093865,7.94458580718123,29.1772688719254,19.1310903779097,15.2436151163887,13.3540665347281,12.3786636509283,"(X)","(X)",3062,88.7981711299804,25.898105813194,3427,94.1639918295886,34.4908082871316,9241,91.6459257656098,26.1984633697652,5492,82.5382374362709,19.3918426802622,20468,89.5251123705296,25.8989642368575,98.7443814735196,88.6945475864764,25.7279656048466,242,72.7272727272727,11.1570247933884,28.099173553719,23.1404958677686,4.54545454545455,181,87.292817679558,41.4364640883978,4,100,0,39,41.025641025641,7.69230769230769,220,97.2727272727273,20,375,62.9333333333333,9.33333333333333
36051,2016,"Livingston",39452,28.1,11.8,8.2,3.3,24.4,10.3,5.1,2.8,32,13.5,10.7,3.6,9920,6.28024193548387,26.9657258064516,58.0947580645161,8.65927419354839,42621,2.67473780530724,8.36676755589967,33.8143168860421,18.2679899580019,12.3999906149551,13.2939161446235,11.1822810351705,NA,NA,6827,88.0328108979054,23.0994580342757,6902,90.4955085482469,27.977397855694,18705,91.1520983694199,24.9879711307137,10187,84.5096691862177,22.086973593796,40248,89.4752534287418,24.883224011131,98.2806599085669,88.4714768435699,24.6943947525343,1172,77.4744027303754,5.54607508532423,9.1296928327645,7.67918088737201,1.79180887372014,437,80.7780320366133,45.3089244851259,17,100,82.3529411764706,270,72.2222222222222,10.3703703703704,370,91.8918918918919,24.5945945945946,1078,63.9146567717996,13.9146567717996,4732,7.48098055790364,31.7413355874894,53.3178360101437,7.45984784446323,21532,2.96767601709084,9.00984581088612,38.0596321753669,18.4516069106446,9.91083039197474,11.9960988296489,9.60430986438789,NA,NA,3740,86.9251336898396,17.7272727272727,3681,87.7750611246944,18.6090736212986,9512,90.5277544154752,23.1707317073171,4599,83.9312894107415,23.896499238965,19842,89.0232839431509,22.3364580183449,97.8530390081645,87.9044451164197,22.1499848805564,971,76.519052523172,3.81050463439753,4.11946446961895,NA,0,248,72.1774193548387,43.5483870967742,0,NA,NA,187,59.8930481283422,8.02139037433155,244,90.1639344262295,24.1803278688525,714,57.2829131652661,12.1848739495798,5188,5.18504240555127,22.6098689282961,62.4518118735544,9.7532767925983,21089,2.37564607141164,7.71018066290483,29.4798236047228,18.0805159087676,14.9414386647067,14.6189956849542,12.7933994025321,"(X)","(X)",3087,89.3747975380629,29.6080336896663,3221,93.6044706612853,38.6836386215461,9193,91.7981072555205,26.8682693353639,5588,84.9856836077308,20.5977093772369,20406,89.9147309614819,27.3596001176125,98.6964618249534,89.0228364206606,27.168479858865,201,82.089552238806,13.9303482587065,33.3333333333333,27.363184079602,10.4477611940299,189,92.0634920634921,47.6190476190476,17,100,82.3529411764706,83,100,15.6626506024096,126,95.2380952380952,25.3968253968254,364,76.9230769230769,17.3076923076923
36051,2017,"Livingston",44310,25.9,11.4,9.6,3.1,21.3,9.9,6.2,2.6,31,13.1,12.5,3.5,9812,7.09335507541786,27.4357929066449,58.3876885446392,7.083163473298,42717,2.69447760844629,8.22389212725613,33.3754711239085,19.1914226186296,12.8403211836037,13.1423086827258,10.5321066554299,NA,NA,6976,88.2884174311927,22.677752293578,6781,89.2641203362336,26.8986875092169,18573,91.4068809562268,23.1465029882087,10387,85.3374410320593,23.182824684702,40269,89.5875239017607,24.2568725322208,98.028259951824,88.3905733939258,24.1053912438849,1262,79.1600633914422,2.77337559429477,6.89381933438986,5.4675118858954,1.50554675118859,413,82.8087167070218,52.5423728813559,15,100,80,305,69.8360655737705,7.86885245901639,366,92.6229508196721,10.3825136612022,1170,64.1880341880342,8.2051282051282,4624,9.4939446366782,32.8287197231834,51.4273356401384,6.25,21556,3.02467990350714,9.20857301911301,36.6997587678605,19.8227871590276,10.9389497123771,11.3193542401188,8.98589719799592,NA,NA,3829,87.0201096892139,16.2966832071037,3630,86.1157024793388,19.0358126721763,9374,90.7296778323021,20.247493065927,4723,83.7603218293458,24.6453525301715,19910,88.679055750879,21.2707182320442,97.3681567051733,87.2225012556504,21.034655951783,1025,78.5365853658537,2.14634146341463,3.21951219512195,NA,0,204,73.0392156862745,45.0980392156863,0,NA,NA,180,53.8888888888889,6.66666666666667,204,89.2156862745098,7.84313725490196,751,55.7922769640479,8.38881491344874,5188,4.95373939861218,22.6291441788743,64.5913646877409,7.82575173477255,21161,2.35811162043382,7.22083077359293,29.9891309484429,18.5482727659373,14.7771844430792,14.9992911488115,12.1071782997023,"(X)","(X)",3147,89.8315856371147,30.4416904988878,3151,92.8911456680419,35.9568390986988,9199,92.0969670616371,26.100663115556,5664,86.6525423728814,21.9632768361582,20359,90.4759565793998,27.1771698020531,98.6738051967189,89.5328847192888,27.1084041455867,237,81.8565400843882,5.48523206751055,22.7848101265823,16.4556962025316,8.0168776371308,209,92.3444976076555,59.8086124401914,15,100,80,125,92.8,9.6,162,96.9135802469136,13.5802469135802,419,79.236276849642,7.87589498806683
36051,2018,"Livingston",45975,25.8,9.4,8.3,3.1,20.5,8,6.1,3,31.4,11,10.1,3.1,9624,6.72277639235245,25.6234413965087,61.3570241064007,6.29675810473815,42687,2.33092042073699,7.98369527022278,32.8835476843067,18.7832361140394,12.6408508445194,13.5872748143463,11.7904748518284,89.6853843090402,25.3777496661747,7028,88.5315879339784,25.6687535571998,6593,89.0034885484605,28.5150917639921,18353,92.6224595433989,24.6172287909334,10713,85.8302996359563,24.5589470736488,40191,90.2167151849917,25.8739518797741,98.0318976885372,89.024906073499,25.6425567913214,1312,76.8292682926829,8.30792682926829,8.23170731707317,6.70731707317073,2.36280487804878,437,83.2951945080091,49.1990846681922,22,100,100,270,83.7037037037037,8.51851851851852,347,91.3544668587896,9.79827089337176,1120,65.1785714285714,12.9464285714286,4508,8.14108251996451,30.4569653948536,55.2351375332742,6.16681455190772,21601,2.90727281144391,8.57830655988149,36.3038748206102,19.2537382528587,10.7865376602935,12.0179621313828,10.1523077635295,NA,NA,3883,86.3765130054082,18.8514035539531,3528,87.046485260771,22.6190476190476,9289,91.6029712563247,20.9495101733233,4901,85.4111405835544,26.790450928382,19951,89.3338679765425,22.9412059545887,97.0527793093078,87.6296927472307,22.5702972282091,1066,77.2983114446529,4.9718574108818,4.12757973733583,NA,0.656660412757974,234,77.3504273504274,51.2820512820513,0,NA,NA,112,71.4285714285714,11.6071428571429,194,88.1443298969072,9.79381443298969,776,59.5360824742268,13.2731958762887,5116,5.47302580140735,21.364347146208,66.7513682564503,6.41125879593432,21086,1.74049132125581,7.37456132030731,29.3796832021246,18.301242530589,14.5404533813905,15.194916058048,13.4686521862847,"(X)","(X)",3145,91.1923688394277,34.0858505564388,3065,91.2561174551387,35.3017944535073,9064,93.6672550750221,28.3759929390997,5812,86.1837577426015,22.6772195457674,20240,91.0869565217391,28.7648221343874,98.9970355731225,90.4001976284585,28.6709486166008,246,74.7967479674797,22.7642276422764,26.0162601626016,19.1056910569106,9.75609756097561,203,90.1477832512315,46.7980295566502,22,100,100,158,92.4050632911392,6.32911392405063,153,95.4248366013072,9.80392156862745,344,77.9069767441861,12.2093023255814
36051,2019,"Livingston",48268,22.3,8.7,10.3,3,16.4,7.2,8.2,3.2,28.9,10.4,12.2,2.8,9523,6.55255696734222,25.5276698519374,61.8292554867164,6.09051769400399,42678,2.30329443741506,7.09030413796335,31.9063686208351,19.1503819297999,13.0980833216177,14.3938328881391,12.0577346642298,90.6064014246216,26.4515675523689,6962,90.4481470841712,28.698649813272,6682,90.7812032325651,29.4372942232864,18105,92.9190831262082,25.3355426677713,10929,86.7691463079879,25.0434623478818,39879,91.3087088442539,27.0016800822488,98.5079866596454,90.2078788334713,26.791042904787,1338,79.0732436472347,8.5949177877429,9.71599402092676,7.10014947683109,2.46636771300448,497,80.6841046277666,57.1428571428571,30,100,100,382,72.7748691099476,9.42408376963351,422,93.3649289099526,5.45023696682464,1147,69.8343504795118,12.9904097646033,4491,8.39456691160098,29.9265197060788,55.1547539523491,6.52415942997105,21641,2.55995563975787,8.07726075504829,34.5963680051754,20.0591469895107,11.4458666420221,12.6657733006793,10.5956286678065,89.3627836051938,23.2614019684857,3838,87.8061490359562,22.068785825951,3591,88.7218045112782,24.2829295460874,9186,92.0095797953407,21.3259307642064,5026,86.1719060883406,26.9797055312376,19782,90.3346476594884,24.0976645435244,97.6797088262056,88.7877868769588,23.7589728035588,1087,78.9328426862925,6.2557497700092,7.35970561177553,NA,1.37994480220791,267,75.2808988764045,56.5543071161049,0,NA,NA,152,69.7368421052632,18.4210526315789,273,89.7435897435897,1.83150183150183,783,63.6015325670498,14.4316730523627,5032,4.90858505564388,21.6017488076312,67.7861685214626,5.70349761526232,21037,2.03926415363407,6.07501069544137,29.1391358083377,18.2155250273328,14.7977373199601,16.1715073442031,13.5618196510909,"","",3124,93.6939820742638,36.8437900128041,3091,93.1737301844063,35.4254286638628,8919,93.8558134319991,29.4651866801211,5903,87.2776554294427,23.3948839573098,20097,92.2675026123302,29.8601781360402,99.3232820819028,91.6057122953675,29.7755883962781,251,79.6812749003984,18.7250996015936,19.9203187250996,14.3426294820717,7.17131474103586,230,86.9565217391304,57.8260869565217,30,100,100,230,74.7826086956522,3.47826086956522,149,100,12.0805369127517,364,83.2417582417582,9.89010989010989
36053,2015,"Madison",39703,22,12.1,9.1,2.6,20.2,10.1,6.9,2.5,23.9,14.4,10.9,2.7,9857,7.08126204727605,25.5554428325048,61.8646647052856,5.49863041493355,47612,3.09795849785768,6.47105771654205,33.7351928085357,18.5205410400739,11.9297656053096,14.7819877341847,11.4634965974964,NA,NA,7254,93.1072511717673,31.3344361731458,7874,94.0182880365761,25.9334518669037,21341,92.4652078159411,27.7634600065601,11143,82.2579197702593,20.2458942834066,46362,90.6496699883525,26.22406281006,99.3033087442302,90.0112160821362,25.9458176955265,394,71.8274111675127,8.62944162436548,64.9746192893401,59.6446700507614,6.09137055837563,241,91.2863070539419,68.4647302904564,0,NA,NA,80,51.25,13.75,279,89.6057347670251,37.2759856630824,485,85.5670103092783,28.4536082474227,4835,9.14167528438469,26.2668045501551,61.3236814891417,3.26783867631851,23167,3.32369318427073,7.04881944144689,36.5304096343937,18.2112487590107,10.5451720119135,14.1364872447878,10.2041697241766,NA,NA,3730,90.5093833780161,23.6729222520107,3825,93.5947712418301,23.2156862745098,10567,91.9371628655247,26.2988549257121,5045,81.1298315163528,21.585728444004,22484,89.8816936488169,24.412915851272,99.4173634584593,89.3746664294609,24.2439067781534,217,71.4285714285714,3.2258064516129,49.7695852534562,NA,0,101,84.1584158415842,68.3168316831683,0,NA,NA,68,60.2941176470588,16.1764705882353,189,92.0634920634921,33.3333333333333,285,80.7017543859649,16.4912280701754,5022,5.09757068896854,24.8705694942254,62.3855037833532,7.64635603345281,24445,2.88402536305993,5.92350173859685,31.08611167928,18.8136633258335,13.2419717733688,15.3937410513397,12.6569850685212,"(X)","(X)",3524,95.8569807037457,39.4438138479001,4049,94.4183749073845,28.5008644109657,10774,92.9831074809727,29.1999257471691,6098,83.1912102328632,19.1374221056084,23878,91.3728117932825,27.9294748303878,99.1959125554904,90.6106039031745,27.5483708853338,177,72.316384180791,15.2542372881356,83.6158192090395,76.271186440678,13.5593220338983,140,96.4285714285714,68.5714285714286,0,NA,NA,12,0,0,90,84.4444444444444,45.5555555555556,200,92.5,45.5
36053,2016,"Madison",40702,23.5,12.3,8.1,2.8,23.5,11,6,2.7,23.5,13.7,9.9,2.8,9881,7.79273352899504,26.8090274263738,59.781398643862,5.61684040076915,47606,3.07104146536151,6.54119228668655,33.7730538167458,17.5377053312608,12.3660883081964,14.9876066042096,11.7233121875394,NA,NA,7252,93.0088251516823,32.1428571428571,7668,93.9749608763693,27.4256651017214,21221,91.8099995287687,27.5057725837614,11465,83.6982119494112,21.325774095072,46424,90.5264518352576,26.7254006548337,99.2051525073238,89.791917973462,26.4798380148199,380,72.8947368421053,7.89473684210526,64.4736842105263,57.1052631578947,9.47368421052632,248,94.758064516129,66.5322580645161,20,100,0,70,65.7142857142857,21.4285714285714,219,95.4337899543379,28.7671232876712,448,88.3928571428571,28.125,4829,9.96065437978878,27.4176848208739,58.9148892110168,3.70677158832056,23096,3.44648423969519,7.23068929684794,36.1361274679598,17.3060270176654,11.2357118115691,14.2015933494977,10.4433668167648,NA,NA,3699,91.6463909164639,23.0332522303325,3667,93.8641941641669,26.7521134442323,10514,90.5174053642762,25.5373787331177,5216,82.0743865030675,22.5076687116564,22504,89.4596516174902,24.7156061144685,99.3823320298614,88.9264130821187,24.5867401350871,207,72.463768115942,1.93236714975845,43.4782608695652,NA,2.41545893719807,69,88.4057971014493,81.1594202898551,20,100,0,41,73.1707317073171,29.2682926829268,165,95.1515151515152,32.1212121212121,174,78.1609195402299,21.8390804597701,5052,5.72050673000792,26.2272367379256,60.6096595407759,7.44259699129058,24510,2.7172582619339,5.89147286821705,31.546307629539,17.7560179518564,13.4312525499796,15.7282741738066,12.9294165646675,"(X)","(X)",3553,94.4272445820433,41.6267942583732,4001,94.07648087978,28.0429892526868,10707,93.0792939198655,29.4386849724479,6249,85.0536085773724,20.3392542806849,23920,91.5301003344482,28.616220735786,99.0384615384615,90.6061872909699,28.2608695652174,173,73.4104046242775,15.028901734104,89.5953757225434,79.1907514450867,17.9190751445087,179,97.2067039106145,60.8938547486034,0,NA,NA,29,55.1724137931034,10.3448275862069,54,96.2962962962963,18.5185185185185,274,94.8905109489051,32.1167883211679
36053,2017,"Madison",43228,23.1,11.8,8.4,2.7,22.8,10.2,6.3,2.7,23.5,13.6,10.2,2.8,9713,5.53896839287553,29.7127561000721,58.4783280140019,6.26994749305055,47707,2.62854507724233,6.29048148070514,34.3534491793657,17.6494015553273,12.0296811788626,15.5679460037311,11.4804955247658,NA,NA,7303,94.1257017663974,32.0553197316171,7531,93.6661797902005,28.933740539105,21150,92.1229314420804,27.210401891253,11723,85.6436065853451,22.4260001706048,46490,91.0647451064745,26.9606366960637,99.1331469133147,90.2710260271026,26.6616476661648,332,92.7710843373494,13.5542168674699,92.7710843373494,82.8313253012048,19.2771084337349,194,88.1443298969072,61.8556701030928,30,100,0,98,83.6734693877551,31.6326530612245,255,98.0392156862745,43.1372549019608,542,89.8523985239852,35.239852398524,4737,8.40194215748364,30.8000844416297,56.0481317289424,4.74984167194427,23363,2.89346402431195,6.79279202157257,36.9301887600051,17.8615759962334,10.7220819244104,14.8996276163164,9.9002696571502,NA,NA,3767,93.1775949031059,23.59968144412,3695,93.9377537212449,27.2259810554804,10547,90.9832179766758,25.0687399260453,5354,84.478894284647,23.4404183787822,22654,90.2754480444954,24.631411671228,98.9847267590713,89.352873664695,24.4107000971131,258,93.7984496124031,10.8527131782946,46.8992248062016,NA,8.91472868217054,74,78.3783783783784,72.972972972973,30,100,0,35,77.1428571428571,37.1428571428571,191,97.3821989528796,50.261780104712,290,85.5172413793103,28.9655172413793,4976,2.81350482315113,28.677652733119,60.7918006430868,7.71704180064309,24344,2.37430167597765,5.80841275057509,31.8805455142951,17.445777193559,13.284587578048,16.2093328951692,12.9970423923759,"(X)","(X)",3536,95.1357466063348,41.0633484162896,3836,93.4045881126173,30.5787278415016,10603,93.2566254833538,29.3407526171838,6369,86.6227037211493,21.5732454074423,23836,91.814901829166,29.1743581137775,99.2742070817251,91.1436482631314,28.8009733176707,74,89.1891891891892,22.972972972973,252.702702702703,228.378378378378,55.4054054054054,120,94.1666666666667,55,0,NA,NA,63,87.3015873015873,28.5714285714286,64,100,21.875,252,94.8412698412698,42.4603174603175
36053,2018,"Madison",43779,19.7,11.5,7.3,2.8,19.6,9.5,5.7,2.8,19.7,13.8,8.8,2.8,9531,5.4873570454307,31.0145839890882,56.4578743048998,7.04018466058126,47906,2.70529787500522,6.09318248236129,34.0479271907486,17.3506450131508,12.8522523274746,15.3446332400952,11.6060618711644,91.2015196426335,26.9506951112595,7298,94.0394628665388,29.6382570567279,7444,92.6786673831273,31.0451370231059,21022,91.7657691941775,26.8290362477405,12142,87.6132432877615,23.0357436995553,46535,91.2216611152896,26.8851402170409,99.0329859245729,90.3449016869023,26.58858923391,423,94.3262411347518,11.1111111111111,70.9219858156028,60.0472813238771,24.113475177305,194,85.5670103092783,59.7938144329897,48,100,0,116,84.4827586206897,22.4137931034483,290,95.1724137931034,37.5862068965517,631,90.1743264659271,29.4770206022187,4698,7.81183482332908,35.1213282247765,51.4261387824606,5.6406981694338,23501,3.11050593591762,6.51461639930216,37.4579805114676,17.3056465682311,11.2761159099613,14.5993787498404,9.73575592527978,NA,NA,3740,93.8235294117647,21.096256684492,3677,92.2763122110416,27.4952406853413,10511,90.2197697650081,24.0985634097612,5573,87.0985106764759,24.8699084873497,22697,90.2982773053708,24.1177248094462,98.8853152398995,89.2937392606952,23.8974313785963,338,95.2662721893491,11.5384615384615,31.6568047337278,NA,15.9763313609467,85,81.1764705882353,72.9411764705882,48,100,0,24,75,12.5,202,93.0693069306931,43.0693069306931,315,85.7142857142857,23.8095238095238,4833,3.22780881440099,27.0225532795365,61.3490585557625,8.40057935030002,24405,2.31509936488425,5.68735914771563,30.7641876664618,17.3939766441303,14.3700061462815,16.0622823191969,13.4070887113296,"(X)","(X)",3558,94.2664418212479,38.6172006745363,3767,93.071409609769,34.5102203344837,10511,93.311768623347,29.5595090857197,6569,88.0499314964226,21.4796772720353,23838,92.1008473865257,29.5200939676147,99.1735883882876,91.345750482423,29.1509354811645,85,90.5882352941177,9.41176470588235,227.058823529412,182.352941176471,56.4705882352941,109,88.9908256880734,49.5412844036697,0,NA,NA,92,86.9565217391304,25,88,100,25,316,94.620253164557,35.126582278481
36053,2019,"Madison",45794,22.7,11.2,6.7,3.5,22.7,9.3,3.7,2.7,22.7,13.5,9.2,4.2,9423,5.60331104743712,32.1765891966465,55.619229544731,6.6008702111854,47967,2.34119290345446,5.64554798090354,34.7801613609356,17.4474117622532,13.5780849333917,14.9936414618383,11.2139595972231,92.013259115642,26.2076010590614,7406,94.0453686200378,26.357007831488,7393,93.9672663330177,32.3008251048289,20618,92.0166844504802,26.1276554466971,12550,89.6573705179283,22.6613545816733,46641,92.099226002873,26.3866555176776,98.8315001822431,91.0079114941789,26.0543298814348,413,90.0726392251816,9.9273607748184,65.3753026634383,47.9418886198547,12.1065375302663,96,90.625,63.5416666666667,53,100,0,110,90.9090909090909,20.9090909090909,384,96.3541666666667,23.1770833333333,736,93.4782608695652,28.6684782608696,4650,8.64516129032258,37.0967741935484,48.1505376344086,6.10752688172043,23488,2.88232288828338,6.11376021798365,37.9598092643052,16.6297683923706,11.8911784741144,14.7394414168937,9.78371934604905,91.003916893733,24.5231607629428,3786,93.9778129952456,18.9117802430005,3672,92.7559912854031,29.656862745098,10276,89.324639937719,23.66679641884,5754,90.9280500521376,26.4685436218283,22778,90.9561857933093,24.6465888137677,98.5995258582843,89.6654666783739,24.3304943366406,286,95.8041958041958,6.29370629370629,34.2657342657343,NA,9.09090909090909,37,81.0810810810811,81.0810810810811,53,100,0,15,100,0,221,93.6651583710407,32.579185520362,381,90.2887139107612,27.5590551181102,4773,2.63984915147706,27.383197150639,62.895453593128,7.08150010475592,24479,1.82196985170963,5.19629069814943,31.7292373054455,18.2319539196863,15.1966992115691,15.2375505535357,12.5862984599044,"","",3620,94.1160220994475,34.1436464088398,3721,95.1625907014243,34.9099704380543,10342,94.6915490233997,28.572809901373,6796,88.5815185403178,19.437904649794,23863,93.1902945983321,28.0476050789926,99.0529271256757,92.2893181913422,27.6997862800151,127,77.1653543307087,18.1102362204724,135.433070866142,94.488188976378,18.8976377952756,59,96.6101694915254,52.5423728813559,0,NA,NA,95,89.4736842105263,24.2105263157895,163,100,10.4294478527607,355,96.9014084507042,29.8591549295775
